N49	t3	{EURHE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO}#{GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{PHALE}	0	260.117	1395.96
N47	t1	{APTFO}|{PYGAD}#{FULGL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,PHACA,NIPNI,EGRGA,PELCR}	1	1995.12	1996.07
N47	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,PHACA,NIPNI,EGRGA,PELCR}|{PYGAD}#{FULGL}|{APTFO}	0	0.938923	1996.07
N47	t3	{APTFO}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,PHACA,NIPNI,EGRGA,PELCR}#{FULGL}|{PYGAD}	0	0.0142876	1996.07
N48	t1	{APTFO,PYGAD}|{FULGL}#{PHACA,NIPNI,EGRGA,PELCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}	1	879.316	1651.27
N48	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}|{FULGL}#{PHACA,NIPNI,EGRGA,PELCR}|{APTFO,PYGAD}	0	392.077	1651.27
N48	t3	{APTFO,PYGAD}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}#{PHACA,NIPNI,EGRGA,PELCR}|{FULGL}	0	379.882	1651.27
N92	t1	{EGRGA}|{PELCR}#{NIPNI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA}	1	837.163	1783.99
N92	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA}|{PELCR}#{NIPNI}|{EGRGA}	0	472.573	1783.99
N92	t3	{EGRGA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA}#{NIPNI}|{PELCR}	0	474.252	1783.99
N91	t1	{NIPNI}|{EGRGA,PELCR}#{PHACA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL}	1	1084.89	1772.69
N91	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL}|{EGRGA,PELCR}#{PHACA}|{NIPNI}	0	349.805	1772.69
N91	t3	{NIPNI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL}#{PHACA}|{EGRGA,PELCR}	0	337.988	1772.69
N90	t1	{PHACA}|{NIPNI,EGRGA,PELCR}#{APTFO,PYGAD,FULGL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}	1	1311.46	1711.5
N90	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}|{NIPNI,EGRGA,PELCR}#{APTFO,PYGAD,FULGL}|{PHACA}	0	191.85	1711.5
N90	t3	{PHACA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST}#{APTFO,PYGAD,FULGL}|{NIPNI,EGRGA,PELCR}	0	208.189	1711.5
N89	t1	{APTFO,PYGAD,FULGL}|{PHACA,NIPNI,EGRGA,PELCR}#{GAVST}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE}	1	1288.76	1608.66
N89	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE}|{PHACA,NIPNI,EGRGA,PELCR}#{GAVST}|{APTFO,PYGAD,FULGL}	0	161.219	1608.66
N89	t3	{APTFO,PYGAD,FULGL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE}#{GAVST}|{PHACA,NIPNI,EGRGA,PELCR}	0	158.685	1608.66
N88	t1	{GAVST}|{APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{EURHE,PHALE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO}	1	950.334	1453.32
N88	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO}|{APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{EURHE,PHALE}|{GAVST}	0	280.623	1453.32
N88	t3	{GAVST}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO}#{EURHE,PHALE}|{APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0	222.366	1453.32
N87	t1	{EURHE,PHALE}|{GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{BALRE,CHAVO,OPHHO}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}	0.958085	535.328	1484.62
N87	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{BALRE,CHAVO,OPHHO}|{EURHE,PHALE}	0.0243352	480.473	1484.62
N87	t3	{EURHE,PHALE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}#{BALRE,CHAVO,OPHHO}|{GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0.0175801	468.821	1484.62
N86	t1	{BALRE,CHAVO,OPHHO}|{EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}	0.435788	501.013	1483.79
N86	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}|{EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{BALRE,CHAVO,OPHHO}	0.309085	493.745	1483.79
N86	t3	{BALRE,CHAVO,OPHHO}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0.255126	489.03	1483.79
N64	t1	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{CHLUN,TAUER,CUCCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR}	0.584359	510.848	1478.29
N64	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR}|{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{CHLUN,TAUER,CUCCA}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}	0.0873006	465.792	1478.29
N64	t3	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR}#{CHLUN,TAUER,CUCCA}|{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0.328341	501.652	1478.29
N63	t1	{CHLUN,TAUER,CUCCA}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{PTEGU,MESUN,COLLI,PHORU,PODCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA}	0.986852	537.764	1461.57
N63	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{PTEGU,MESUN,COLLI,PHORU,PODCR}|{CHLUN,TAUER,CUCCA}	0.0105934	488.165	1461.57
N63	t3	{CHLUN,TAUER,CUCCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA}#{PTEGU,MESUN,COLLI,PHORU,PODCR}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0.00255419	435.639	1461.57
N62	t1	{PTEGU,MESUN,COLLI,PHORU,PODCR}|{CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{TINMA,STRCA}|{GALGA,MELGA,ANAPL}	1	1767.12	1798.67
N62	t2	{GALGA,MELGA,ANAPL}|{CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{TINMA,STRCA}|{PTEGU,MESUN,COLLI,PHORU,PODCR}	0	15.578	1798.67
N62	t3	{PTEGU,MESUN,COLLI,PHORU,PODCR}|{GALGA,MELGA,ANAPL}#{TINMA,STRCA}|{CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0	15.9691	1798.67
N61	t1	{TINMA,STRCA}|{PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{ANAPL}|{GALGA,MELGA}	1	1853.96	1914.18
N61	t2	{GALGA,MELGA}|{PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{ANAPL}|{TINMA,STRCA}	0	27.0434	1914.18
N61	t3	{TINMA,STRCA}|{GALGA,MELGA}#{ANAPL}|{PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0	33.1852	1914.18
N59	t1	{ANAPL}|{TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{MELGA}|{GALGA}	1	1229.84	1898.03
N59	t2	{GALGA}|{TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{MELGA}|{ANAPL}	0	326.206	1898.03
N59	t3	{ANAPL}|{GALGA}#{MELGA}|{TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0	341.983	1898.03
